Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round_instance,task,function id,rod fixing checked,builtin rt,plugins end time,start_time
1395,1551020374305,24/02/2019 14:59:34,1551020374215,0,24/02/2019 14:59:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,57,40,2.5,low-high,high,12,fishing,fishing_h,null,57.185000005119946,1551020374110,1551020374053
1396,1551020374556,24/02/2019 14:59:34,1551020374379,0,24/02/2019 14:59:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,59,40,2.5,low-high,high,12,fishing,fishing_h,null,58.794999997189734,1551020374277,1551020374218
1397,1551020374838,24/02/2019 14:59:34,1551020374554,0,24/02/2019 14:59:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,70,40,2.5,low-high,high,12,fishing,fishing_h,null,69.2399999970803,1551020374451,1551020374381
1398,1551020375135,24/02/2019 14:59:35,1551020374717,0,24/02/2019 14:59:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,60,40,2.5,low-high,high,12,fishing,fishing_h,null,59.740000004239846,1551020374615,1551020374555
1399,1551020375135,24/02/2019 14:59:35,1551020374909,0,24/02/2019 14:59:34,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,84,40,2.5,low-high,high,12,fishing,fishing_h,null,84.50499999889871,1551020374802,1551020374718
1400,1551020375322,24/02/2019 14:59:35,1551020375096,0,24/02/2019 14:59:35,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,83,40,2.5,low-high,high,12,fishing,fishing_h,null,82.28500000404892,1551020374993,1551020374910
1401,1551020375416,24/02/2019 14:59:35,1551020375301,0,24/02/2019 14:59:35,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,101,40,2.5,low-high,high,12,fishing,fishing_h,null,100.63499999523629,1551020375198,1551020375097
1402,1551020375528,24/02/2019 14:59:35,1551020375495,0,24/02/2019 14:59:35,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,91,40,2.5,low-high,high,12,fishing,fishing_h,null,89.91499999683583,1551020375392,1551020375301
1403,1551020375715,24/02/2019 14:59:35,1551020375687,0,24/02/2019 14:59:35,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,85,40,2.5,low-high,high,12,fishing,fishing_h,null,84.42500000091968,1551020375581,1551020375496
1404,1551020375931,24/02/2019 14:59:35,1551020375897,0,24/02/2019 14:59:35,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,103,40,2.5,low-high,high,12,fishing,fishing_h,null,102.56499999377411,1551020375791,1551020375688
1405,1551020376451,24/02/2019 14:59:36,1551020376380,0,24/02/2019 14:59:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,377,40,2.5,low-high,high,12,fishing,fishing_h,null,377.44999999995343,1551020376275,1551020375898
1406,1551020376624,24/02/2019 14:59:36,1551020376563,0,24/02/2019 14:59:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,74,40,2.5,low-high,high,12,fishing,fishing_h,null,73.62499999732245,1551020376456,1551020376382
1407,1551020376935,24/02/2019 14:59:36,1551020376727,0,24/02/2019 14:59:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,58,40,2.5,low-high,high,12,fishing,fishing_h,null,58.49999999906868,1551020376622,1551020376564
1408,1551020377124,24/02/2019 14:59:37,1551020376906,0,24/02/2019 14:59:36,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,76,40,2.5,low-high,high,12,fishing,fishing_h,null,75.69999999401625,1551020376804,1551020376728
1409,1551020377404,24/02/2019 14:59:37,1551020377100,0,24/02/2019 14:59:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,90,40,2.5,low-high,high,12,fishing,fishing_h,null,89.8449999949662,1551020376997,1551020376907
1410,1551020377483,24/02/2019 14:59:37,1551020377279,0,24/02/2019 14:59:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,74,40,2.5,low-high,high,12,fishing,fishing_h,null,73.91999999526888,1551020377176,1551020377102
1411,1551020377639,24/02/2019 14:59:37,1551020377476,0,24/02/2019 14:59:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,89,40,2.5,low-high,high,12,fishing,fishing_h,null,88.43500000506174,1551020377370,1551020377281
1412,1551020377811,24/02/2019 14:59:37,1551020377658,0,24/02/2019 14:59:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,79,40,2.5,low-high,high,12,fishing,fishing_h,null,79.0950000010198,1551020377556,1551020377477
1413,1551020377857,24/02/2019 14:59:37,1551020377835,0,24/02/2019 14:59:37,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,74,40,2.5,low-high,high,12,fishing,fishing_h,null,73.30999999970663,1551020377733,1551020377659
1414,1551020378077,24/02/2019 14:59:38,1551020378043,0,24/02/2019 14:59:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,101,40,2.5,low-high,high,12,fishing,fishing_h,null,100.44500000379048,1551020377937,1551020377836
1415,1551020378250,24/02/2019 14:59:38,1551020378222,0,24/02/2019 14:59:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,73,40,2.5,low-high,high,12,fishing,fishing_h,null,72.69000000087544,1551020378118,1551020378045
1416,1551020378421,24/02/2019 14:59:38,1551020378398,0,24/02/2019 14:59:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,68,40,2.5,low-high,high,12,fishing,fishing_h,null,68.17500000039581,1551020378292,1551020378224
1417,1551020378594,24/02/2019 14:59:38,1551020378578,0,24/02/2019 14:59:38,6138,22,task-5e3j,,2212913,,601478,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.2,Chrome 72.0.3626.109,1280x800,1280x614,,Low to High with Rod Fixing,5,Low to High,74,40,2.5,low-high,high,12,fishing,fishing_h,null,73.14999999664724,1551020378474,1551020378400
