Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round_instance,task,function id,rod fixing checked,builtin_rt,end_time,start_time
2831,1551626171698,03/03/2019 15:16:11,1551626171047,0,03/03/2019 15:16:11,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,88,40,1.2,low-high,high,22,fishing,fishing_h,null,87.71999995224178,1551626170941,1551626170853
2832,1551626171886,03/03/2019 15:16:11,1551626171238,0,03/03/2019 15:16:11,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,84,40,1.2,low-high,high,22,fishing,fishing_h,null,83.65499996580184,1551626171135,1551626171051
2833,1551626172073,03/03/2019 15:16:12,1551626171430,0,03/03/2019 15:16:11,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,88,40,1.2,low-high,high,22,fishing,fishing_h,null,87.51500002108514,1551626171327,1551626171239
2834,1551626172261,03/03/2019 15:16:12,1551626171618,0,03/03/2019 15:16:11,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,83,40,1.2,low-high,high,22,fishing,fishing_h,null,83.51499994751066,1551626171515,1551626171432
2835,1551626172464,03/03/2019 15:16:12,1551626171814,0,03/03/2019 15:16:11,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,89,40,1.2,low-high,high,22,fishing,fishing_h,null,89.0199999557808,1551626171709,1551626171620
2836,1551626172652,03/03/2019 15:16:12,1551626172010,0,03/03/2019 15:16:12,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,87,40,1.2,low-high,high,22,fishing,fishing_h,null,85.83999995607883,1551626171905,1551626171818
2837,1551626172839,03/03/2019 15:16:12,1551626172195,0,03/03/2019 15:16:12,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,77,40,1.2,low-high,high,22,fishing,fishing_h,null,76.49000000674278,1551626172091,1551626172014
2838,1551626173043,03/03/2019 15:16:13,1551626172395,0,03/03/2019 15:16:12,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,94,40,1.2,low-high,high,22,fishing,fishing_h,null,94.06499995384365,1551626172292,1551626172198
2839,1551626173245,03/03/2019 15:16:13,1551626172598,0,03/03/2019 15:16:12,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,97,40,1.2,low-high,high,22,fishing,fishing_h,null,96.53000009711832,1551626172494,1551626172397
2840,1551626173432,03/03/2019 15:16:13,1551626172795,0,03/03/2019 15:16:12,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,92,40,1.2,low-high,high,22,fishing,fishing_h,null,91.4149999152869,1551626172692,1551626172600
2841,1551626173640,03/03/2019 15:16:13,1551626172999,0,03/03/2019 15:16:12,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,96,40,1.2,low-high,high,22,fishing,fishing_h,null,95.17999994568527,1551626172893,1551626172797
2842,1551626173843,03/03/2019 15:16:13,1551626173193,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,85,40,1.2,low-high,high,22,fishing,fishing_h,null,84.20000004116446,1551626173088,1551626173003
2843,1551626174031,03/03/2019 15:16:14,1551626173391,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,91,40,1.2,low-high,high,22,fishing,fishing_h,null,90.49500001128763,1551626173288,1551626173197
2844,1551626174233,03/03/2019 15:16:14,1551626173590,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,91,40,1.2,low-high,high,22,fishing,fishing_h,null,90.40500002447516,1551626173484,1551626173393
2845,1551626174421,03/03/2019 15:16:14,1551626173782,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,84,40,1.2,low-high,high,22,fishing,fishing_h,null,84.04999994672835,1551626173678,1551626173594
2846,1551626174469,03/03/2019 15:16:14,1551626173789,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,22,null,caller,null,,,
2847,1551626174469,03/03/2019 15:16:14,1551626173794,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,22,null,caller,null,,,
2848,1551626174469,03/03/2019 15:16:14,1551626173800,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,22,null,caller,null,,,
2849,1551626174469,03/03/2019 15:16:14,1551626173805,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,22,null,caller,null,,,
2850,1551626174469,03/03/2019 15:16:14,1551626173809,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,,,null,low-high,high,22,null,caller,null,,,
2851,1551626174609,03/03/2019 15:16:14,1551626173968,0,03/03/2019 15:16:13,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,56,40,0.1,low-high,high,22,fishing,fishing_h,null,55.41499995160848,1551626173866,1551626173810
2852,1551626174828,03/03/2019 15:16:14,1551626174187,0,03/03/2019 15:16:14,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,113,40,0.1,low-high,high,22,fishing,fishing_h,null,112.3649999499321,1551626174082,1551626173969
2853,1551626175040,03/03/2019 15:16:15,1551626174395,0,03/03/2019 15:16:14,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,99,40,0.1,low-high,high,22,fishing,fishing_h,null,99.21499993652105,1551626174290,1551626174191
2854,1551626175228,03/03/2019 15:16:15,1551626174592,0,03/03/2019 15:16:14,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,90,40,0.1,low-high,high,22,fishing,fishing_h,null,89.72499996889383,1551626174488,1551626174398
2855,1551626175478,03/03/2019 15:16:15,1551626174823,0,03/03/2019 15:16:14,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,123,40,0.1,low-high,high,22,fishing,fishing_h,null,122.36000003758818,1551626174719,1551626174596
2856,1551626175682,03/03/2019 15:16:15,1551626175032,0,03/03/2019 15:16:15,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,104,40,0.1,low-high,high,22,fishing,fishing_h,null,103.28999999910593,1551626174930,1551626174826
2857,1551626175932,03/03/2019 15:16:15,1551626175282,0,03/03/2019 15:16:15,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,145,40,0.1,low-high,high,22,fishing,fishing_h,null,144.9950000969693,1551626175179,1551626175034
2858,1551626176165,03/03/2019 15:16:16,1551626175521,0,03/03/2019 15:16:15,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,131,40,0.1,low-high,high,22,fishing,fishing_h,null,130.76500000897795,1551626175416,1551626175285
2859,1551626176415,03/03/2019 15:16:16,1551626175742,0,03/03/2019 15:16:15,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,117,40,0.1,low-high,high,22,fishing,fishing_h,null,116.34499998763204,1551626175640,1551626175523
2860,1551626176603,03/03/2019 15:16:16,1551626175963,0,03/03/2019 15:16:15,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,115,40,0.1,low-high,high,22,fishing,fishing_h,null,114.98999991454184,1551626175859,1551626175744
2861,1551626176837,03/03/2019 15:16:16,1551626176183,0,03/03/2019 15:16:16,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,115,40,0.1,low-high,high,22,fishing,fishing_h,null,114.74999994970858,1551626176079,1551626175964
2862,1551626177040,03/03/2019 15:16:17,1551626176397,0,03/03/2019 15:16:16,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,108,40,0.1,low-high,high,22,fishing,fishing_h,null,107.5499999569729,1551626176293,1551626176185
2863,1551626177244,03/03/2019 15:16:17,1551626176601,0,03/03/2019 15:16:16,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,98,40,0.1,low-high,high,22,fishing,fishing_h,null,97.95500000473112,1551626176498,1551626176400
2864,1551626177478,03/03/2019 15:16:17,1551626176825,0,03/03/2019 15:16:16,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,118,40,0.1,low-high,high,22,fishing,fishing_h,null,118.06499992962927,1551626176722,1551626176604
2865,1551626177689,03/03/2019 15:16:17,1551626177040,0,03/03/2019 15:16:17,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,109,40,0.1,low-high,high,22,fishing,fishing_h,null,108.49999997299165,1551626176936,1551626176827
2866,1551626177908,03/03/2019 15:16:17,1551626177252,0,03/03/2019 15:16:17,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,104,40,0.1,low-high,high,22,fishing,fishing_h,null,103.83500007446855,1551626177147,1551626177043
2867,1551626178103,03/03/2019 15:16:18,1551626177451,0,03/03/2019 15:16:17,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,92,40,0.1,low-high,high,22,fishing,fishing_h,null,91.60499996505678,1551626177347,1551626177255
2868,1551626178306,03/03/2019 15:16:18,1551626177658,0,03/03/2019 15:16:17,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,99,40,0.1,low-high,high,22,fishing,fishing_h,null,97.98500000033528,1551626177553,1551626177454
2869,1551626178512,03/03/2019 15:16:18,1551626177857,0,03/03/2019 15:16:17,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,91,40,0.1,low-high,high,22,fishing,fishing_h,null,90.1650000596419,1551626177753,1551626177662
2870,1551626178729,03/03/2019 15:16:18,1551626178060,0,03/03/2019 15:16:18,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,98,40,0.1,low-high,high,22,fishing,fishing_h,null,98.45000004861504,1551626177957,1551626177859
2871,1551626178947,03/03/2019 15:16:18,1551626178266,0,03/03/2019 15:16:18,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,101,40,0.1,low-high,high,22,fishing,fishing_h,null,100.77999997884035,1551626178162,1551626178061
2872,1551626179697,03/03/2019 15:16:19,1551626178475,0,03/03/2019 15:16:18,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,102,40,0.1,low-high,high,22,fishing,fishing_h,null,101.4950000680983,1551626178370,1551626178268
2873,1551626179744,03/03/2019 15:16:19,1551626178667,0,03/03/2019 15:16:18,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,82,40,0.1,low-high,high,22,fishing,fishing_h,null,81.58999995794147,1551626178561,1551626178479
2874,1551626179744,03/03/2019 15:16:19,1551626178862,0,03/03/2019 15:16:18,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,89,40,0.1,low-high,high,22,fishing,fishing_h,null,88.4249999653548,1551626178758,1551626178669
2875,1551626179744,03/03/2019 15:16:19,1551626179058,0,03/03/2019 15:16:19,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,90,40,0.1,low-high,high,22,fishing,fishing_h,null,89.6049999864772,1551626178953,1551626178863
2876,1551626179900,03/03/2019 15:16:19,1551626179248,0,03/03/2019 15:16:19,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,85,40,0.1,low-high,high,22,fishing,fishing_h,null,83.8350000558421,1551626179145,1551626179060
2877,1551626180119,03/03/2019 15:16:20,1551626179447,0,03/03/2019 15:16:19,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,94,40,0.1,low-high,high,22,fishing,fishing_h,null,94.32499995455146,1551626179344,1551626179250
2878,1551626180307,03/03/2019 15:16:20,1551626179650,0,03/03/2019 15:16:19,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,98,40,0.1,low-high,high,22,fishing,fishing_h,null,98.24000007938594,1551626179547,1551626179449
2879,1551626180510,03/03/2019 15:16:20,1551626179864,0,03/03/2019 15:16:19,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,110,40,0.1,low-high,high,22,fishing,fishing_h,null,109.66499999631196,1551626179761,1551626179651
2880,1551626180713,03/03/2019 15:16:20,1551626180072,0,03/03/2019 15:16:20,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,103,40,0.1,low-high,high,22,fishing,fishing_h,null,102.98000008333474,1551626179969,1551626179866
2881,1551626180923,03/03/2019 15:16:20,1551626180269,0,03/03/2019 15:16:20,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,93,40,0.1,low-high,high,22,fishing,fishing_h,null,93.1049999780953,1551626180166,1551626180073
2882,1551626181126,03/03/2019 15:16:21,1551626180472,0,03/03/2019 15:16:20,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,98,40,0.1,low-high,high,22,fishing,fishing_h,null,97.13999996893108,1551626180369,1551626180271
2883,1551626181337,03/03/2019 15:16:21,1551626180685,0,03/03/2019 15:16:20,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,105,40,0.1,low-high,high,22,fishing,fishing_h,null,105.37500004284084,1551626180579,1551626180474
2884,1551626181541,03/03/2019 15:16:21,1551626180893,0,03/03/2019 15:16:20,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,102,40,0.1,low-high,high,22,fishing,fishing_h,null,101.19499999564141,1551626180790,1551626180688
2885,1551626181743,03/03/2019 15:16:21,1551626181100,0,03/03/2019 15:16:21,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,101,40,0.1,low-high,high,22,fishing,fishing_h,null,100.38499999791384,1551626180995,1551626180894
2886,1551626181949,03/03/2019 15:16:21,1551626181304,0,03/03/2019 15:16:21,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,98,40,0.1,low-high,high,22,fishing,fishing_h,null,97.35499997623265,1551626181201,1551626181103
2887,1551626182137,03/03/2019 15:16:22,1551626181487,0,03/03/2019 15:16:21,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,78,40,0.1,low-high,high,22,fishing,fishing_h,null,78.02999997511506,1551626181384,1551626181306
2888,1551626182343,03/03/2019 15:16:22,1551626181686,0,03/03/2019 15:16:21,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,93,40,0.1,low-high,high,22,fishing,fishing_h,null,93.38500001467764,1551626181582,1551626181489
2889,1551626182532,03/03/2019 15:16:22,1551626181878,0,03/03/2019 15:16:21,6138,27,task-5e3j,,2253541,,614535,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1903x976,,Low to High with Rod Fixing,12,Low to High,87,40,0.1,low-high,high,22,fishing,fishing_h,null,86.92499995231628,1551626181774,1551626181687
